CODE_ID,用地性质,临路类型,地块面积,容积率,总建筑面积,建筑密度,建筑最大高度,建筑平均高度,DIKUAI_ID
DIKUAI_625,医疗卫生用地,临路型,2312.4,2.2946,5306.1201,0.3824,18,18,DIKUAI_2024_1986
DIKUAI_327,控制用地,临路型,2501.88,0,0,0,0,0,DIKUAI_2024_1987
DIKUAI_594,生活型服务功能与居住功能混合,临路型,1053.11,4.4532,4689.7402,0.7422,18,18,DIKUAI_2024_1988
DIKUAI_1916,商住混合用地,临路型,1143.11,0.8802,1006.209,0.2915,21,15,DIKUAI_2024_1989
DIKUAI_453,生活型服务功能与居住功能混合,临路型,5672.27,7.0773,40144.4904,0.5713,75,25.7143,DIKUAI_2024_1990
DIKUAI_1921,中小学用地,临路型,2473.19,2.7964,6916.0399,0.4191,21,19.5,DIKUAI_2024_1991
DIKUAI_1959,商住混合用地,临路型,7697.8,0.9376,7217.4184,0.5086,21,9,DIKUAI_2024_1992
DIKUAI_1900,医疗卫生用地,非临路型,741.584,0.5891,436.9011,0.5891,3,3,DIKUAI_2024_1993
DIKUAI_185,二类居住用地,临路型,8832.13,0.9137,8069.7507,0.1871,21,10.4,DIKUAI_2024_1994
DIKUAI_319,生活型服务功能与居住功能混合,临路型,1293.3,5.6011,7243.9199,0.9335,18,18,DIKUAI_2024_1995
DIKUAI_1896,医疗卫生用地,非临路型,1573.85,0.2651,417.1821,0.2651,3,3,DIKUAI_2024_1996
DIKUAI_3203,居住用地,临路型,2908.29,3.0276,8805.0542,0.4851,21,15.6,DIKUAI_2024_1997
DIKUAI_1918,中小学用地,临路型,4951.96,0.8048,3985.4554,0.1655,21,13,DIKUAI_2024_1998
DIKUAI_2584,商务用地,临路型,2188.53,2.3246,5087.4302,0.3874,18,18,DIKUAI_2024_1999
DIKUAI_182,广场用地,非临路型,5431.8,0.0544,295.2582,0.0451,21,14,DIKUAI_2024_2000
DIKUAI_1945,商办混合用地,临路型,2782.34,4.9003,13634.3836,0.7,21,21,DIKUAI_2024_2001
DIKUAI_630,生活型服务功能与居住功能混合,临路型,1018.23,0.5388,548.6699,0.5388,3,3,DIKUAI_2024_2002
DIKUAI_773,二类居住用地,临路型,4684.5,3.0291,14189.872,0.4841,21,10.8,DIKUAI_2024_2003
DIKUAI_1917,商住混合用地,临路型,1469.18,5.1101,7507.6391,0.73,21,21,DIKUAI_2024_2004
DIKUAI_629,公园绿地,临路型,345.112,0,0,0,0,0,DIKUAI_2024_2005
DIKUAI_767,二类居住用地,临路型,8771.39,4.2068,36899.8909,0.8138,21,9.75,DIKUAI_2024_2006
DIKUAI_2528,商业用地,临路型,3269.78,2.7321,8933.4198,0.4843,18,15,DIKUAI_2024_2007
DIKUAI_2128,医疗卫生用地,临路型,809.386,2.3976,1940.6003,0.6101,21,9.75,DIKUAI_2024_2008
DIKUAI_1922,中小学用地,临路型,2216.38,5.8256,12911.7998,0.8322,21,21,DIKUAI_2024_2009
DIKUAI_599,二类居住用地,临路型,4257.66,2.7792,11832.8612,0.4633,18,13,DIKUAI_2024_2010
DIKUAI_328,生活型服务功能与居住功能混合,临路型,1823.45,10.0087,18250.3008,0.5004,60,60,DIKUAI_2024_2011
DIKUAI_2124,医疗卫生用地,临路型,2902.93,0.2561,743.508,0.132,18,10.5,DIKUAI_2024_2012
DIKUAI_3202,居住用地,临路型,14212,1.598,22710.7134,0.4567,21,8.2105,DIKUAI_2024_2013
DIKUAI_470,二类居住用地,临路型,10451.4,2.9597,30932.8008,0.1158,78,76.5,DIKUAI_2024_2014
DIKUAI_1920,中小学用地,临路型,3713.11,2.3954,8894.2086,0.4787,21,10.9091,DIKUAI_2024_2015
DIKUAI_2696,商住混合用地,临路型,2452.26,2.1132,5182.2292,0.501,15,12.4286,DIKUAI_2024_2016
DIKUAI_468,零售商业用地,临路型,9317.11,2.79,25994.3193,0.5048,81,48,DIKUAI_2024_2017
DIKUAI_1923,中小学用地,临路型,669.978,1.0464,701.05,0.1495,21,21,DIKUAI_2024_2018
DIKUAI_246,生活型服务功能与居住功能混合,临路型,4626.86,2.726,12612.8201,0.3407,24,24,DIKUAI_2024_2019
DIKUAI_584,二类居住用地,临路型,1106.97,3.4981,3872.28,0.4997,21,21,DIKUAI_2024_2020
DIKUAI_634,生活型服务功能与居住功能混合,临路型,6713.19,2.3628,15861.6363,0.3494,24,19.2,DIKUAI_2024_2021
DIKUAI_183,生活型服务功能与居住功能混合,临路型,4641.3,2.3702,11000.7871,0.4041,21,16.3333,DIKUAI_2024_2022
DIKUAI_1919,中小学用地,临路型,1948.16,2.6926,5245.6029,0.4725,21,14.25,DIKUAI_2024_2023
DIKUAI_1909,工业用地,临路型,60166.6,0.8922,53680.4424,0.4806,21,5.9571,DIKUAI_2024_2024
DIKUAI_2130,医疗卫生用地,临路型,5469.41,0.9779,5348.3402,0.4889,6,6,DIKUAI_2024_2025
DIKUAI_632,生活型服务功能与居住功能混合,临路型,680.37,0.7114,484.0268,0.6567,6,4.5,DIKUAI_2024_2026
DIKUAI_626,生活型服务功能与居住功能混合,临路型,4369.49,2.2197,9699.0554,0.4118,21,10.5,DIKUAI_2024_2027
DIKUAI_322,生活型服务功能与居住功能混合,临路型,4912.25,8.0047,39321.1128,0.631,90,31.7143,DIKUAI_2024_2028
DIKUAI_323,二类居住用地,临路型,5276.71,6.9102,36463.1327,0.2941,90,42,DIKUAI_2024_2029
DIKUAI_2846,商办混合用地,临路型,2648.62,4.4732,11847.7002,0.7455,18,18,DIKUAI_2024_2030
DIKUAI_631,二类居住用地,临路型,10234.3,1.3722,14043.6691,0.4451,21,6.1765,DIKUAI_2024_2031
DIKUAI_315,生活型服务功能与居住功能混合,临路型,6666.66,3.2775,21849.8388,0.4116,24,9.75,DIKUAI_2024_2032
DIKUAI_234,其他商务设施用地,临路型,6313.88,0.8724,5508.1579,0.139,24,16.2,DIKUAI_2024_2033
DIKUAI_2695,商住混合用地,临路型,7000.51,2.9861,20904.1771,0.344,48,21,DIKUAI_2024_2034
DIKUAI_114,零售商业用地,临路型,1670.23,0.2964,495.0372,0.1788,6,4,DIKUAI_2024_2035
DIKUAI_1942,城镇住宅用地,临路型,10883.5,4.3062,46866.6485,0.3425,90,28.6364,DIKUAI_2024_2036
DIKUAI_2129,医疗卫生用地,非临路型,913.601,1.4149,1292.6924,0.7075,6,6,DIKUAI_2024_2037
DIKUAI_1932,商住混合用地,临路型,1641.08,4.4941,7375.15,0.642,21,21,DIKUAI_2024_2038
DIKUAI_1961,城镇住宅用地,非临路型,1962.75,1.0703,2100.6751,0.4727,18,5.625,DIKUAI_2024_2039
DIKUAI_98,旅馆用地,临路型,6612.23,4.1065,27152.8089,0.8302,21,13.1111,DIKUAI_2024_2040
DIKUAI_601,控制用地,临路型,1063.94,0.1613,171.618,0.1613,3,3,DIKUAI_2024_2041
DIKUAI_2125,医疗卫生用地,临路型,4371.87,9.9072,43312.8984,0.4718,63,63,DIKUAI_2024_2042
DIKUAI_3194,居住用地,临路型,1236.1,3.1509,3894.785,0.6302,15,15,DIKUAI_2024_2043
DIKUAI_184,控制用地,临路型,2929.73,0.4887,1431.6234,0.4168,21,9.6,DIKUAI_2024_2044
DIKUAI_602,二类居住用地,临路型,3192.33,1.2397,3957.614,0.4609,9,7.5,DIKUAI_2024_2045
DIKUAI_598,二类居住用地,临路型,2234.02,3.5293,7884.5454,0.5042,21,21,DIKUAI_2024_2046
DIKUAI_761,公园绿地,临路型,1257.09,0,0,0,0,0,DIKUAI_2024_2047
DIKUAI_1926,商住混合用地,临路型,1059.71,4.2386,4491.6641,0.6055,21,21,DIKUAI_2024_2048
DIKUAI_2839,商办混合用地,临路型,4401.57,9.9713,43889.3008,0.5571,90,57,DIKUAI_2024_2049
DIKUAI_778,防护绿地,临路型,1113.69,0,0,0,0,0,DIKUAI_2024_2050
DIKUAI_2131,医疗卫生用地,临路型,1552.53,0.4864,755.137,0.2415,15,10.5,DIKUAI_2024_2051
DIKUAI_318,生活型服务功能与居住功能混合,临路型,4033.82,2.5499,10285.9274,0.3643,21,21,DIKUAI_2024_2053
DIKUAI_473,生活型服务功能与居住功能混合,临路型,1013.34,1.426,1444.978,0.8596,6,4.5,DIKUAI_2024_2054
DIKUAI_1960,商住混合用地,临路型,7624.23,2.8166,21474.7629,0.4539,21,7.75,DIKUAI_2024_2055
DIKUAI_600,中小学用地,临路型,4682.54,1.5407,7214.3742,0.3676,21,10.5,DIKUAI_2024_2056
DIKUAI_244,二类居住用地,临路型,17015.3,1.8849,32071.966,0.281,24,18.3,DIKUAI_2024_2057
DIKUAI_2706,商住混合用地,临路型,6772.81,6.2148,42091.8345,0.4301,87,30,DIKUAI_2024_2058
DIKUAI_1925,商住混合用地,临路型,2720.85,3.9529,10755.3695,0.5647,21,21,DIKUAI_2024_2059
DIKUAI_117,其他商务设施用地,临路型,3589.1,2.6708,9585.7165,0.4818,21,13.5,DIKUAI_2024_2060
DIKUAI_627,生活型服务功能与居住功能混合,临路型,440.081,1.0036,441.6784,0.3209,18,8,DIKUAI_2024_2061
DIKUAI_603,二类居住用地,临路型,4480.65,3.285,14719.1056,0.5368,21,15.2,DIKUAI_2024_2062
DIKUAI_1933,城镇住宅用地,非临路型,6311.82,2.0374,12859.5569,0.4142,21,13,DIKUAI_2024_2063
DIKUAI_1929,商住混合用地,临路型,1848.72,3.5998,6655.0141,0.5606,21,13,DIKUAI_2024_2064
DIKUAI_2526,商业用地,临路型,5150.56,4.9861,25681.2642,0.3787,72,19.2857,DIKUAI_2024_2065
DIKUAI_604,二类居住用地,临路型,495.673,0.5771,286.0658,0.5392,9,5,DIKUAI_2024_2066
DIKUAI_635,生活型服务功能与居住功能混合,临路型,2362.64,16.1161,38076.6534,0.5245,99,44.4,DIKUAI_2024_2067
DIKUAI_97,零售商业用地,临路型,1086.63,3.2605,3542.928,0.5434,18,18,DIKUAI_2024_2068
DIKUAI_637,二类居住用地,临路型,12378.1,1.2763,15798.237,0.4468,18,8.4545,DIKUAI_2024_2069
DIKUAI_2132,医疗卫生用地,临路型,8854.52,5.173,45804.3637,0.505,63,27.3333,DIKUAI_2024_2070
DIKUAI_628,生活型服务功能与居住功能混合,临路型,872.763,4.6035,4017.73,0.6576,21,21,DIKUAI_2024_2071
DIKUAI_474,二类居住用地,临路型,2313.08,2.45,5667.1351,0.3812,24,9,DIKUAI_2024_2072
DIKUAI_3207,居住用地,非临路型,23183.9,1.8009,41750.7572,0.4015,69,10.2245,DIKUAI_2024_2073
DIKUAI_471,生活型服务功能与生产型服务功能混,临路型,5086.4,7.8493,39924.8198,0.2946,81,48,DIKUAI_2024_2074
DIKUAI_2694,商住混合用地,临路型,5324.38,2.7126,14442.891,0.4572,27,15.75,DIKUAI_2024_2075
DIKUAI_577,生活型服务功能与居住功能混合,临路型,5881.01,1.5572,9157.7401,0.2882,18,16.5,DIKUAI_2024_2076
DIKUAI_316,二类居住用地,非临路型,714.412,3.2058,2290.2526,0.6245,18,10.5,DIKUAI_2024_2077
DIKUAI_331,生活型服务功能与生产型服务功能混,临路型,13371.4,14.8656,198774.3047,0.5258,138,97,DIKUAI_2024_2078
DIKUAI_636,行政办公用地,临路型,2037.86,4.602,9378.1399,0.6574,99,71,DIKUAI_2024_2079
DIKUAI_2698,商住混合用地,临路型,1869.21,0.3596,672.1896,0.1785,15,9,DIKUAI_2024_2080
DIKUAI_606,生活型服务功能与居住功能混合,临路型,3687,1.902,7012.8323,0.4998,15,10.2,DIKUAI_2024_2081
DIKUAI_1927,商住混合用地,临路型,243.835,3.1679,772.457,0.4526,21,21,DIKUAI_2024_2082
DIKUAI_2126,医疗卫生用地,临路型,1827.19,0.7755,1416.9728,0.6346,21,7.5,DIKUAI_2024_2083
DIKUAI_1924,中小学用地,临路型,24670.7,1.4343,35384.5776,0.2766,21,13.1053,DIKUAI_2024_2084
DIKUAI_633,生活型服务功能与居住功能混合,临路型,3436.31,2.7861,9573.9575,0.4725,18,10.5,DIKUAI_2024_2085
DIKUAI_317,二类居住用地,非临路型,1810.44,0.3567,645.8168,0.3528,18,7.2857,DIKUAI_2024_2086
DIKUAI_1930,商住混合用地,临路型,1302.67,5.2933,6895.397,0.757,21,16.5,DIKUAI_2024_2087
DIKUAI_2840,商办混合用地,临路型,3949.15,7.3031,28840.9004,0.2029,108,108,DIKUAI_2024_2088
DIKUAI_257,科研用地,临路型,8965.13,2.1606,19370.4517,0.3073,24,21.5,DIKUAI_2024_2089
DIKUAI_475,二类居住用地,临路型,7313.53,1.9462,14233.3687,0.26,33,12.3,DIKUAI_2024_2090
DIKUAI_245,旅馆用地,临路型,2447.19,0,0,0,0,0,DIKUAI_2024_2091
DIKUAI_510,生活型服务功能与居住功能混合,临路型,1491.73,1.6122,2404.947,0.5504,21,12,DIKUAI_2024_2092
DIKUAI_91,二类居住用地,临路型,32239,3.2005,103181.5617,0.7033,24,9.1863,DIKUAI_2024_2093
DIKUAI_3204,居住用地,临路型,3071.11,4.5438,13954.4193,0.4286,69,9.8182,DIKUAI_2024_2094
DIKUAI_1938,商住混合用地,临路型,17185.6,4.2589,73191.6802,0.6157,21,19.7143,DIKUAI_2024_2095
DIKUAI_324,生活型服务功能与居住功能混合,临路型,592.095,3.5021,2073.5956,0.5003,21,21,DIKUAI_2024_2096
DIKUAI_1944,公用设施用地,非临路型,1164.31,0.2132,248.2435,0.2132,3,3,DIKUAI_2024_2097
DIKUAI_2843,商办混合用地,非临路型,7185.47,7.0524,50674.9111,0.3814,93,48.75,DIKUAI_2024_2098
DIKUAI_2701,商住混合用地,临路型,968.239,0.4563,441.8012,0.4087,6,3.6,DIKUAI_2024_2099
DIKUAI_762,特殊用地,临路型,15439.7,0.1148,1773.1987,0.1113,6,4,DIKUAI_2024_2100
DIKUAI_575,生活型服务功能与居住功能混合,临路型,1996.7,2.793,5576.6849,0.4559,21,17.25,DIKUAI_2024_2101
DIKUAI_3196,居住用地,临路型,1473.22,0.2749,404.9855,0.2573,27,6.9,DIKUAI_2024_2102
DIKUAI_605,二类居住用地,临路型,13692.2,3.2172,44050.2047,0.46,21,18,DIKUAI_2024_2103
DIKUAI_583,生活型服务功能与居住功能混合,临路型,1253.81,1.6491,2067.597,0.4496,21,12,DIKUAI_2024_2104
DIKUAI_115,零售商业用地,临路型,369.461,0.3988,147.3408,0.0665,18,18,DIKUAI_2024_2105
DIKUAI_1928,商住混合用地,临路型,384.81,3.4328,1320.969,0.5975,21,18,DIKUAI_2024_2106
DIKUAI_2679,商住混合用地,临路型,2353.59,0,0,0,0,0,DIKUAI_2024_2107
DIKUAI_321,二类居住用地,临路型,1900.78,3.958,7523.3624,0.5763,21,16.5,DIKUAI_2024_2108
DIKUAI_1931,商住混合用地,临路型,971.76,3.2193,3128.3421,0.46,21,19.5,DIKUAI_2024_2109
DIKUAI_96,零售商业用地,临路型,8873.15,2.9732,26381.4334,0.9239,21,10.8421,DIKUAI_2024_2110
DIKUAI_2340,行政办公用地,临路型,1053.46,0,0,0,0,0,DIKUAI_2024_2111
DIKUAI_2699,商住混合用地,临路型,5282.04,2.0511,10833.8003,0.3682,18,15.5,DIKUAI_2024_2112
DIKUAI_472,零售商业用地,临路型,2628.12,5.5758,14654,0.3717,45,45,DIKUAI_2024_2113
DIKUAI_2127,医疗卫生用地,临路型,3268.37,0.4701,1536.3304,0.4701,3,3,DIKUAI_2024_2114
DIKUAI_1908,商住混合用地,临路型,21065.3,3.2064,67543.4013,0.5691,21,13.375,DIKUAI_2024_2115
DIKUAI_777,二类居住用地,临路型,5098.37,0,0,0,0,0,DIKUAI_2024_2116
DIKUAI_607,二类居住用地,临路型,1138.63,2.8756,3274.227,0.5838,15,11,DIKUAI_2024_2117
DIKUAI_574,生活型服务功能与居住功能混合,临路型,1925.97,2.0094,3869.988,0.3766,18,13,DIKUAI_2024_2118
DIKUAI_615,二类居住用地,临路型,10622.9,2.9084,30895.5465,0.3882,30,22.3333,DIKUAI_2024_2119
DIKUAI_2589,商务用地,临路型,2606.4,2.9096,7583.6299,0.3637,24,24,DIKUAI_2024_2120
DIKUAI_325,生活型服务功能与居住功能混合,临路型,1231.68,3.1714,3906.1605,0.5575,18,10.5,DIKUAI_2024_2121
DIKUAI_1934,批发市场用地,临路型,3177.98,1.572,4995.7929,0.7828,21,11,DIKUAI_2024_2122
DIKUAI_100,其他商务设施用地,非临路型,11000.4,2.9749,32725.3354,0.696,21,12.1,DIKUAI_2024_2123
DIKUAI_638,零售商业用地,临路型,2936.02,0.8625,2532.4136,0.334,18,6,DIKUAI_2024_2124
DIKUAI_2841,商办混合用地,临路型,3167.97,9.8003,31047.1992,0.4261,69,69,DIKUAI_2024_2125
DIKUAI_582,二类居住用地,非临路型,5181.76,1.7183,8904.0231,0.4047,21,12.4286,DIKUAI_2024_2126
DIKUAI_2585,商务用地,临路型,2954.81,3.8558,11393.0962,0.3899,30,21,DIKUAI_2024_2127
DIKUAI_3206,居住用地,临路型,7644.29,1.7558,13421.7636,0.4534,21,7.6,DIKUAI_2024_2128
DIKUAI_152,旅馆用地,临路型,11921.8,1.4241,16977.8494,0.3979,24,11.1818,DIKUAI_2024_2129
DIKUAI_3197,居住用地,临路型,5007.29,2.5688,12862.8564,0.4408,21,8.1429,DIKUAI_2024_2130
DIKUAI_608,二类居住用地,临路型,1382.86,3.6791,5087.6699,0.6132,18,18,DIKUAI_2024_2131
DIKUAI_2341,行政办公用地,临路型,2937.55,7.5458,22166.2118,0.5186,69,30,DIKUAI_2024_2132
DIKUAI_2702,商住混合用地,临路型,3362.05,1.6686,5609.77,0.2781,18,18,DIKUAI_2024_2133
DIKUAI_154,控制用地,临路型,2250.14,0.4149,933.628,0.1656,9,4,DIKUAI_2024_2134
DIKUAI_476,生活型服务功能与生产型服务功能混,临路型,3048.34,5.9743,18211.8008,0.3983,45,45,DIKUAI_2024_2135
DIKUAI_243,其他商务设施用地,临路型,2833,0,0,0,0,0,DIKUAI_2024_2136
DIKUAI_639,零售商业用地,临路型,985.958,0.6407,631.6769,0.5353,6,3.3333,DIKUAI_2024_2137
DIKUAI_613,二类居住用地,临路型,5412.49,3.7192,20130.3641,0.5366,21,15.8571,DIKUAI_2024_2138
DIKUAI_511,生活型服务功能与居住功能混合,临路型,1727.13,6.2257,10752.5503,0.8894,21,21,DIKUAI_2024_2139
DIKUAI_330,生活型服务功能与居住功能混合,临路型,2345.55,2.5182,5906.5126,0.4316,21,15,DIKUAI_2024_2140
DIKUAI_2678,商住混合用地,临路型,2538.26,1.1629,2951.6474,0.5929,6,4.5,DIKUAI_2024_2141
DIKUAI_116,旅馆用地,临路型,1007.71,5.8325,5877.4411,0.8361,21,19.8,DIKUAI_2024_2142
DIKUAI_147,二类居住用地,非临路型,1368.78,2.5215,3451.3455,0.4294,18,6,DIKUAI_2024_2143
DIKUAI_2707,商住混合用地,临路型,3649.07,6.2305,22735.573,0.5546,60,23.25,DIKUAI_2024_2144
DIKUAI_326,中小学用地,临路型,17962.9,1.0285,18474.9785,0.2006,21,12.5,DIKUAI_2024_2145
DIKUAI_611,二类居住用地,临路型,1185.86,3.7909,4495.4807,0.5489,21,12,DIKUAI_2024_2146
DIKUAI_3195,居住用地,临路型,2378.57,2.8636,6811.1602,0.4091,21,21,DIKUAI_2024_2147
DIKUAI_512,二类居住用地,临路型,2080.04,0.7199,1497.3865,0.1581,24,18.5,DIKUAI_2024_2148
DIKUAI_521,生活型服务功能与居住功能混合,临路型,1341.44,3.5164,4717.0436,0.6361,21,12.6,DIKUAI_2024_2149
DIKUAI_573,文物古迹用地,临路型,1786,0.4425,790.3274,0.211,15,7.125,DIKUAI_2024_2150
DIKUAI_609,二类居住用地,临路型,1755.12,3.4668,6084.6479,0.6472,18,14,DIKUAI_2024_2151
DIKUAI_1940,中小学用地,临路型,14018.6,0.8746,12260.6231,0.203,90,13.2353,DIKUAI_2024_2152
DIKUAI_2342,行政办公用地,临路型,3607.96,0.2426,875.248,0.138,6,4.2,DIKUAI_2024_2153
DIKUAI_94,中小学用地,临路型,42598.1,2.0632,87887.3976,0.513,24,14.1028,DIKUAI_2024_2154
DIKUAI_3198,居住用地,临路型,1259.93,0.3053,384.7003,0.2514,6,4,DIKUAI_2024_2155
DIKUAI_1935,商住混合用地,临路型,930.72,1.0651,991.3209,0.5492,6,4.5,DIKUAI_2024_2156
DIKUAI_456,金融保险用地,临路型,2436.52,4.393,10703.5996,0.7322,18,18,DIKUAI_2024_2157
DIKUAI_3183,居住用地,临路型,5948.19,1.7055,10144.7845,0.3741,18,9.75,DIKUAI_2024_2158
DIKUAI_153,控制用地,临路型,2421.55,0.8536,2067.1322,0.2272,12,8.4,DIKUAI_2024_2159
DIKUAI_3010,公园绿地,临路型,3577.52,0,0,0,0,0,DIKUAI_2024_2160
DIKUAI_617,二类居住用地,临路型,4687.52,0.6535,3063.0601,0.3267,6,6,DIKUAI_2024_2161
DIKUAI_610,二类居住用地,临路型,729.606,1.841,1343.232,0.2982,21,19,DIKUAI_2024_2162
DIKUAI_2133,医疗卫生用地,临路型,20162.6,3.4315,69187.1152,0.5671,60,15,DIKUAI_2024_2163
DIKUAI_332,生活型服务功能与生产型服务功能混,临路型,2525.72,5.0146,12665.3786,0.4005,39,25.5,DIKUAI_2024_2164
DIKUAI_572,二类居住用地,临路型,12965.7,0.9278,12029.1618,0.359,18,6.7826,DIKUAI_2024_2165
DIKUAI_2709,商住混合用地,临路型,2967.89,2.0619,6119.3488,0.3653,30,18.6,DIKUAI_2024_2166
DIKUAI_329,生活型服务功能与居住功能混合,临路型,1722.89,2.7914,4809.2203,0.4278,21,17,DIKUAI_2024_2167
DIKUAI_95,生活型服务功能与居住功能混合,临路型,2893.11,4.6642,13494.144,0.8193,18,8,DIKUAI_2024_2168
DIKUAI_516,二类居住用地,非临路型,7288.91,2.094,15263.0636,0.3935,24,13.2,DIKUAI_2024_2169
DIKUAI_616,二类居住用地,临路型,698.087,7.8711,5494.7402,0.7871,30,30,DIKUAI_2024_2170
DIKUAI_2845,商办混合用地,临路型,19729.4,0.7773,15336.5217,0.2115,18,10.5,DIKUAI_2024_2171
DIKUAI_2708,商住混合用地,临路型,3754.96,3.9903,14983.3684,0.416,81,24,DIKUAI_2024_2172
DIKUAI_3199,居住用地,临路型,1189.82,2.0526,2442.2274,0.542,18,6.8571,DIKUAI_2024_2173
DIKUAI_2152,商住混合用地,临路型,30899.4,1.7353,53619.5111,0.2967,27,14.75,DIKUAI_2024_2174
DIKUAI_525,二类居住用地,临路型,11505.9,2.0952,24106.8027,0.4218,21,10.9565,DIKUAI_2024_2175
DIKUAI_3200,居住用地,临路型,1151.86,3.0873,3556.1699,0.6175,15,15,DIKUAI_2024_2176
DIKUAI_148,二类居住用地,非临路型,2028.2,2.0819,4222.4536,0.3563,18,10.5,DIKUAI_2024_2177
DIKUAI_2680,商住混合用地,临路型,997.048,2.9068,2898.17,0.5292,18,12,DIKUAI_2024_2178
DIKUAI_672,二类居住用地,临路型,4952.43,1.0668,5283.2231,0.2577,21,16.5,DIKUAI_2024_2179
DIKUAI_3208,居住用地,临路型,9794.99,2.0853,20425.7814,0.2864,30,16.2,DIKUAI_2024_2180
DIKUAI_579,公园绿地,临路型,5993.16,0,0,0,0,0,DIKUAI_2024_2181
DIKUAI_612,二类居住用地,临路型,3792.8,5.0534,19166.5,0.5053,30,30,DIKUAI_2024_2182
DIKUAI_333,生活型服务功能与生产型服务功能混,临路型,3009.45,3.7107,11167.216,0.6402,21,16.7143,DIKUAI_2024_2183
DIKUAI_250,公园绿地,临路型,38640.6,0.0035,136.5802,0.0035,3,3,DIKUAI_2024_2185
DIKUAI_524,生活型服务功能与居住功能混合,临路型,361.23,3.8245,1381.5338,0.787,18,10.5,DIKUAI_2024_2186
DIKUAI_2527,商业用地,临路型,385.145,3.6082,1389.6801,0.7216,15,15,DIKUAI_2024_2187
DIKUAI_113,生活型服务功能与生产型服务功能混,临路型,5298.89,2.9443,15601.3998,0.4984,21,15.75,DIKUAI_2024_2188
DIKUAI_673,公园绿地,非临路型,7343.03,0.0271,199.23,0.0039,21,21,DIKUAI_2024_2189
DIKUAI_3201,居住用地,临路型,1142.67,2.1686,2478.0251,0.3711,18,14,DIKUAI_2024_2190
DIKUAI_517,生活型服务功能与居住功能混合,临路型,1772.8,7.1177,12618.2002,0.8897,24,24,DIKUAI_2024_2191
DIKUAI_1939,其它商务设施用地,临路型,1284.68,1.0464,1344.2961,0.3148,12,9,DIKUAI_2024_2192
DIKUAI_2710,商住混合用地,临路型,1522.11,3.3487,5097.0273,0.4995,24,15.75,DIKUAI_2024_2193
DIKUAI_155,三类居住用地,非临路型,4354.01,0.8517,3708.3841,0.4838,18,5.6538,DIKUAI_2024_2194
DIKUAI_248,二类居住用地,临路型,17351.8,0,0,0,0,0,DIKUAI_2024_2195
DIKUAI_151,生活型服务功能与居住功能混合,临路型,5266.87,0.7924,4173.6091,0.2525,12,10,DIKUAI_2024_2196
DIKUAI_457,零售商业用地,临路型,1504.11,1.2561,1889.2481,0.4977,18,8.5,DIKUAI_2024_2197
DIKUAI_2682,商住混合用地,临路型,1162.19,0.5581,648.5876,0.5581,3,3,DIKUAI_2024_2198
DIKUAI_2115,商办混合用地,临路型,522.23,0.166,86.7095,0.166,3,3,DIKUAI_2024_2199
DIKUAI_477,零售商业用地,临路型,642.072,3.5869,2303.0768,0.3331,36,24.75,DIKUAI_2024_2200
DIKUAI_334,生活型服务功能与生产型服务功能混,临路型,1547.07,6.7029,10369.844,0.7716,36,26,DIKUAI_2024_2201
DIKUAI_618,二类居住用地,临路型,2640.27,1.2128,3202.1599,0.6064,6,6,DIKUAI_2024_2202
DIKUAI_3184,居住用地,临路型,9589.58,3.2008,30693.8907,0.4106,84,16.2,DIKUAI_2024_2203
DIKUAI_614,二类居住用地,临路型,2592.51,2.2519,5837.9701,0.3721,27,18,DIKUAI_2024_2204
DIKUAI_2462,医疗用地,临路型,5910.51,2.4195,14300.2396,0.2569,48,26,DIKUAI_2024_2205
DIKUAI_527,生活型服务功能与居住功能混合,临路型,3858.47,0.9585,3698.4752,0.4665,21,8.8235,DIKUAI_2024_2206
DIKUAI_515,生活型服务功能与生产型服务功能混,临路型,8492.8,1.7208,14614.8202,0.4475,15,12,DIKUAI_2024_2207
DIKUAI_2153,商住混合用地,临路型,11519.6,1.0758,12393.1179,0.5379,6,6,DIKUAI_2024_2208
DIKUAI_571,医疗卫生用地,临路型,2299.66,0.1048,241.0766,0.043,9,4.5,DIKUAI_2024_2209
DIKUAI_541,生活型服务功能与居住功能混合,临路型,1664.62,2.1638,3601.9455,0.2677,45,15.5,DIKUAI_2024_2210
